id,category,name,desc,alias,waste,kcal,kcal_adj,water,protein,fat,satfat,carb,fiber,sugar,sodium,vitA,vitC,potassium,calcium,magnesium,iron,zinc
E37002,蔬菜類,芹菜平均值,"樣品狀態:生,本地種; 前處理描述:去根部及葉,混合均勻打碎","旱芹,藥芹,洋芹,白芹,塘蒿,和蘭鴨兒芹",35.7,15.3823,12.8091,95.0036,0.7933,0.1288,,3.135,1.3543,,65.4593,,0.0508,313.732,83.1907,11.5234,0.5923,0.3205
E3700201,蔬菜類,芹菜(青梗),"樣品狀態:生,本地種; 前處理描述:去根部及葉,混合均勻打碎","旱芹,藥芹,洋芹,白芹,塘蒿,和蘭鴨兒芹",23.4,12.3242,10.1523,95.715,0.779,0.098,,2.4264,1.1431,,46.2355,,0.045,321.1945,85.6394,12.3807,0.0946,0.4158
E3700202,蔬菜類,芹菜,"樣品狀態:生,本地種; 前處理描述:去根部及葉,混合均勻打碎","旱芹,藥芹,洋芹,白芹,塘蒿,和蘭鴨兒芹",41.9,18.4403,15.4659,94.2922,0.8075,0.1595,,3.8435,1.5655,,84.6831,,0.0565,306.2694,80.7419,10.666,1.0899,0.2251
E3700301,蔬菜類,西洋芹菜,"樣品狀態:生,西洋種; 前處理描述:去根部及葉,混合均勻打碎","美國芹菜,洋芹菜,金白芹菜,巨無霸芹菜",8.0,11.1594,8.1353,96.3205,0.3783,0.1761,0.0698,2.2293,1.5916,1.318,87.2866,,0.097,239.9682,52.102,12.4844,0.676,0.1836
E3800101,蔬菜類,大心芥菜,"樣品狀態:生; 前處理描述:去外皮,混合均勻打碎","大心菜,菜心,大骨芥菜,大莖菜",45.2,12.5392,10.7258,95.697,0.9815,0.0329,,2.4852,0.9544,,12.4683,,0.0569,371.035,15.4608,7.8947,0.2478,0.4427
E3800201,蔬菜類,大芥菜,"樣品狀態:生; 前處理描述:去粗根,混合均勻打碎","芥菜,大心芥菜,大葉芥菜,長年菜,孤腰菜",4.0,19.1256,16.1236,94.6,0.75,0.48,,3.37,1.58,,35.0,,0.014,180.0,98.0,12.0,1.4,0.3
E3800301,蔬菜類,包心芥菜,"樣品狀態:生; 前處理描述:去外葉及粗莖,混合均勻打碎","包心刈菜,捲心芥菜",27.2,17.1009,14.4926,95.2345,1.0105,0.4742,0.1459,2.6883,1.3728,1.385,14.5552,,0.098,244.9848,60.2533,12.2957,0.3271,0.2665
E38004,蔬菜類,芥菜平均值,"樣品狀態:生; 前處理描述:去根部,混合均勻打碎","刈菜,大菜,芥葉菜,雞冠菜,孤腰菜",11.1,19.0774,15.9612,93.829,1.5375,0.1595,0.0,3.5165,1.6401,0.7931,8.7584,,0.1115,329.9637,80.0541,14.0925,1.2301,0.6029
E3800401,蔬菜類,芥菜,"樣品狀態:生; 前處理描述:去根部,混合均勻打碎","刈菜,大菜,芥葉菜,雞冠菜,孤腰菜",11.1,17.7386,14.7957,94.1435,1.6025,0.1273,,3.1986,1.5489,1.2971,3.2183,,0.159,338.0319,72.4091,12.6554,1.2041,0.3548
E3800402,蔬菜類,雪裡蕻,"樣品狀態:生,芥菜; 前處理描述:去根部,混合均勻打碎","雪裡(裏)紅,雪菜,多葉藺蕓苔,千筋葉菜,春不老",,20.4162,17.1268,93.5145,1.4725,0.1917,0.0,3.8343,1.7313,0.289,14.2985,,0.064,321.8955,87.699,15.5295,1.256,0.851
E3800501,蔬菜類,抱子芥菜,"樣品狀態:生; 前處理描述:去粗梗,混合均勻打碎",娃娃菜,21.6,20.8736,17.401,93.427,2.103,0.0542,0.0213,3.8231,1.8277,1.65,3.9,0.1727,0.1006,261.06,28.98,8.71,0.34,0.37
E3900101,蔬菜類,芥藍菜,"樣品狀態:生; 前處理描述:去粗莖,混合均勻打碎","芥蘭菜,格藍菜,綠葉甘藍,佛光菜,隔暝仔菜",16.4,19.9143,16.228,93.5957,1.738,0.3473,0.0942,3.1933,1.9402,0.0,26.7996,,0.11,292.2371,180.6264,30.9732,1.4353,0.3512
E3900201,蔬菜類,芥藍芽,"樣品狀態:生; 前處理描述:去粗莖,混合均勻打碎","菜嬰,格藍菜嬰",28.1,26.223,22.5187,92.063,2.223,0.3294,,4.5235,1.9496,,6.9532,,0.124,208.7858,45.6735,16.9467,0.8352,0.4647
E4000101,蔬菜類,芫荽,"樣品狀態:生; 前處理描述:去根部,混合均勻打碎","香菜,香荽,胡荽,蒝荽,芫蓑,松鬚菜",11.0,25.9745,19.8668,91.4814,2.2565,0.293,,4.5154,3.2146,,16.8787,,0.1285,302.9068,60.6924,17.3212,2.4405,0.3811
E4100101,蔬菜類,紅梗珍珠菜,樣品狀態:生; 前處理描述:混合均勻打碎,"角菜,香芹(甜)菜,山芹菜,甜菜,乳白艾,香甜菜,納艾香",,37.2118,25.0518,88.8,2.6,1.025,,5.595,6.4,,11.5,,0.4358,550.0,127.0,53.5,4.45,0.58
E4200101,蔬菜類,食茱萸,樣品狀態:生; 前處理描述:混合均勻打碎,"刺楤,紅刺楤,刺江某,越椒,艾子,茱萸,刺公牡",,126.509,94.589,60.2,11.9,0.3,,23.8,16.8,,5.0,,0.0203,640.0,721.0,58.0,23.9,1.25
E4300101,蔬菜類,香樁,樣品狀態:生; 前處理描述:混合均勻打碎,"椿,紅椿(樹),椿樹,杶,春芽(陽)樹,椿樗,櫄,虎目樹,大眼桐,栲,大紅椿樹",,99.3469,88.0609,72.1,4.3,1.47,,19.43,5.94,,17.0,,0.0196,400.0,514.0,67.0,3.69,1.17
E4400101,蔬菜類,茴香,樣品狀態:生; 前處理描述:混合均勻打碎,"蘹香,小茴香,茴香子,臭蒝荽,客人蒝荽,香絲菜,茴香八角珠,蒝荽",12.4,23.8996,18.5255,92.123,2.198,0.2436,0.0,4.1287,2.8285,0.721,50.0422,,0.1191,436.9536,132.9951,24.9943,1.3554,0.6102
E4500101,蔬菜類,馬齒莧,樣品狀態:生; 前處理描述:混合均勻打碎,"豬母乳(菜/草),寶釧菜,長命菜,荷蘭菜,馬尺莧,瓜子菜,五行(才)草,馬子菜,地馬菜,醬瓣頭草",,13.824,13.064,95.6,1.2,0.4,,1.88,0.4,,94.0,,0.0827,170.0,54.0,62.0,1.3,0.39
E4600101,蔬菜類,茼蒿,樣品狀態:生; 前處理描述:混合均勻打碎,"茼蒿菜,春菊,打某(妻)菜,苳蒿菜,花冠菊,艾菜,蓬蒿,菊蒿菜,菊花菜,實盡菜",15.5,15.7387,12.731,94.7187,1.741,0.3063,0.0791,2.2086,1.583,0.0,69.0844,,0.16,362.082,46.3886,15.77,1.5237,0.3865
E4600201,蔬菜類,日本茼蒿(有機),樣品狀態:生; 前處理描述:混合均勻打碎,"春菊,山茼蒿,小葉茼蒿",14.2,25.9168,20.2736,91.77,1.93,0.24,0.0584,4.8337,2.9701,0.429,179.22,0.4573,0.198,221.96,102.65,45.4,3.4,0.89
E4600301,蔬菜類,昭和草,樣品狀態:生; 前處理描述:混合均勻打碎,"山茼蒿,野茼蒿,太子原,飛機草,神仙草",,26.365,26.365,91.9,2.2,0.7,,3.78,,,9.0,,0.0074,520.0,83.0,20.0,4.19,0.3
E4700101,蔬菜類,隼人瓜苗,樣品狀態:生; 前處理描述:混合均勻打碎,"隼人瓜鬚,佛手瓜苗(鬚),香櫞瓜苗(鬚),梨瓜苗(鬚),番瓜鬚(龍鬚菜是誤用)",22.1,23.7434,19.3871,92.1693,3.28,0.1633,,3.5341,2.2928,,3.3429,,0.127,219.9588,42.5678,22.2217,1.3742,0.7217
E4800101,蔬菜類,白莧菜,"樣品狀態:生; 前處理描述:去根部及粗莖,混合均勻打碎","杏菜,荇菜,莕菜,茵菜,白杏菜,白荇菜",14.7,17.4757,12.9058,93.8885,1.892,0.3045,,2.5564,2.4052,,19.8572,,0.007,507.4222,146.2455,46.0092,4.6315,0.5659
E4800201,蔬菜類,紅莧菜,"樣品狀態:生; 前處理描述:去根部及粗莖,混合均勻打碎","紅莧,虎菜,紅虎莧,赤莧,紅杏(荇)菜,赤杏菜,紫杏(莧)菜",19.3,21.8817,16.0401,91.896,2.6233,0.2543,0.1242,3.3026,3.0745,0.186,12.3325,1.499,0.0974,441.4303,150.3806,85.1012,8.5128,0.9307
E4800301,蔬菜類,野莧菜,樣品狀態:生; 前處理描述:混合均勻打碎,"野莧(杏),綠莧,豬莧,鳥仔莧(杏),假莧(杏)菜,山荇(杏,莧)菜,",,40.638,32.506,85.9,6.3,0.6,,4.9,4.28,,20.1,,0.0584,400.0,335.6,185.5,4.77,0.99
E4900101,蔬菜類,紫蘇,"樣品狀態:生; 前處理描述:去莖,取葉片,混合均勻打碎","蘇草,紅(赤/綠/青)紫蘇,桂荏",34.5,70.5075,53.7347,79.371,5.526,1.1632,0.6704,11.8701,8.8278,0.3621,0.59,,0.253,501.856,401.335,94.485,7.37,1.337
E5000101,蔬菜類,菠菜,"樣品狀態:生; 前處理描述:去根部,混合均勻打碎","菠菱菜,赤根菜,飛龍菜,角菜,波斯草,波斯菜,波菱菜",14.1,17.8904,14.2361,93.662,2.1873,0.3151,0.1134,2.4416,1.9233,0.0,43.4573,,0.063,510.071,80.861,61.5796,2.8928,0.7041
E5000201,蔬菜類,菠菜(葉)(有機),"樣品狀態:生,冷藏袋裝,只取葉子部位; 前處理描述:混合均勻打碎","菠菱菜,赤根菜,飛龍菜,角菜,波斯草,波斯菜,波菱菜",0.0,25.6494,20.8582,91.1,3.268,0.38,0.1024,3.5658,2.5217,0.0,106.45,0.6203,0.25,430.26,172.29,129.73,3.14,0.8
E5000301,蔬菜類,冷凍菠菜,樣品狀態:冷凍包裝; 前處理描述:混合均勻打碎,"菠菱菜,赤根菜,飛龍菜,角菜,波斯草,波斯菜,波菱菜",,17.2126,13.1846,94.13,2.14,0.04,,2.89,2.12,,46.0,,0.0185,180.0,78.0,38.0,0.79,0.37
E5100101,蔬菜類,菾菜,樣品狀態:生; 前處理描述:混合均勻打碎,"葉用甜菜,莙薘菜,牛皮菜,豬乸菜",,20.7438,16.9123,92.947,2.004,0.1392,,3.6739,2.0166,0.563,107.709,,0.094,363.931,45.353,48.271,1.368,0.469
E5100201,蔬菜類,黃金菾菜,"樣品狀態:生; 前處理描述:去根部,混合均勻打碎","黃金火焰菜,君達菜,甜菜",7.9,18.3533,13.8007,93.39,2.43,0.2012,0.085,2.6417,2.3961,0.432,77.122,,0.132,444.883,45.372,55.937,0.775,0.612
E5200101,蔬菜類,落葵,"樣品狀態:生,白落葵; 前處理描述:混合均勻打碎","皇宮菜,蟳菜,胭(臙)脂菜,紅落葵,潺菜,蔠菜,藤葵,藤菜,天葵,御菜,牛皮凍",,33.1824,28.7877,90.0515,2.672,0.3166,,6.0338,2.313,,49.1847,,0.161,243.3755,122.1726,125.1448,1.7861,0.75
E5200201,蔬菜類,藤三七,"樣品狀態:生,洋落葵; 前處理描述:混合均勻打碎","洋落葵,蔓安迪,落葵安迪,藤子三七,雲南白藥,小年藥,馬德拉藤,金錢珠,中枝蓮(習以川七誤稱)",4.0,21.2508,19.0008,93.5937,1.635,0.5346,0.2364,3.2032,1.1842,0.0,25.0731,,0.1047,452.423,92.4355,79.3442,2.3076,0.7387
E53001,蔬菜類,不結球萵苣平均值,"樣品狀態:生,不結球萵苣; 前處理描述:混合均勻打碎","葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",6.8,16.1684,13.042,95.0165,1.1184,0.2595,0.0755,2.8375,1.6455,0.6254,8.3358,,0.0656,282.7928,51.7969,16.0098,0.8118,0.3555
E5300101,蔬菜類,奶油萵苣(日本種),"樣品狀態:生,不結球萵苣; 前處理描述:去根部,混合均勻打碎","葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",3.7,15.6951,12.9696,95.176,1.093,0.3087,0.1122,2.6276,1.4345,0.6525,1.227,,0.033,321.311,50.975,14.058,0.514,0.339
E5300102,蔬菜類,紅葉萵苣(荷蘭種）,"樣品狀態:生,不結球萵苣; 前處理描述:去根部,混合均勻打碎","彩葉萵苣,彩色媚仔菜,紅色萵苣菜,紅萵仔菜",6.9,15.658,11.799,94.992,1.364,0.2898,0.0792,2.4766,2.0311,0.5651,0.913,,0.092,312.975,51.876,18.159,1.076,0.616
E5300103,蔬菜類,廣東萵苣,"樣品狀態:生,不結球萵苣; 前處理描述:去根部,混合均勻打碎","皺葉萵苣,縮葉萵苣,皺萵仔菜,皺妹菜",7.1,19.8449,16.5886,94.0501,1.023,0.2065,0.04,3.958,1.7138,,10.7927,,0.0702,248.3947,56.2514,16.1644,0.6841,0.2618
E5300104,蔬菜類,蘿美萵苣,"樣品狀態:生,不結球萵苣; 前處理描述:去根部,混合均勻打碎","葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣(大陸妹)",8.1,13.4757,10.8107,95.8477,0.9937,0.2329,0.0775,2.2879,1.4026,0.6586,20.4103,,0.067,248.4903,48.085,15.6577,0.973,0.2053
E5300201,蔬菜類,本島萵苣(土植)(1月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,16.7144,13.7744,95.03,1.563,0.354,,2.476,1.5474,,65.466,,0.068,157.656,29.217,27.915,5.8248,0.4567
E5300202,蔬菜類,本島萵苣(土植)(3月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,17.7524,13.8016,94.672,0.337,0.2505,0.0641,3.7879,2.0794,0.319,8.767,,0.081,422.794,31.986,14.337,1.816,0.258
E5300203,蔬菜類,本島萵苣(土植)(4月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,16.7502,14.1177,95.143,0.874,0.203,,3.2721,1.3855,,45.7111,,0.067,172.2131,32.3033,23.0568,1.0028,0.3865
E5300204,蔬菜類,本島萵苣(土植)(7月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",13.6,23.4994,20.1765,93.243,1.364,0.348,,4.3623,1.7489,,90.1904,,0.176,166.4421,51.582,26.3218,1.1931,0.2109
E5300205,蔬菜類,本島萵苣(土植)(10月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,13.8764,11.7248,95.74,1.142,0.27,,2.2114,1.1324,,7.46,,0.0528,278.42,39.06,18.15,0.805,0.276
E5300301,蔬菜類,本島萵苣(水耕)(1月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,13.7989,10.9311,95.24,1.561,0.165,,2.1354,1.5094,,2.694,,0.037,415.399,26.525,16.53,1.3713,0.2239
E5300302,蔬菜類,本島萵苣(水耕)(4月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,14.8005,12.2156,95.316,0.97,0.229,,2.6519,1.3605,,2.1425,,0.05,403.9486,31.4231,19.3346,1.0342,0.1975
E5300303,蔬菜類,本島萵苣(水耕)(7月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",14.3,12.602,9.9057,95.575,1.442,0.168,,1.902,1.4191,,3.0983,,0.134,419.7638,41.3266,15.3996,1.0498,0.2169
E5300304,蔬菜類,本島萵苣(水耕)(10月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,11.5701,9.5519,96.0,1.144,0.27,,1.6187,1.0622,,2.85,,0.0383,405.76,31.92,17.63,0.77,0.241
E5300401,蔬菜類,本島萵苣(有機)(1月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,14.8851,11.0281,94.68,1.798,0.026,,2.553,2.03,,47.418,,0.018,411.898,48.206,36.042,2.9733,0.497
E5300402,蔬菜類,本島萵苣(有機)(4月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,18.7474,15.791,94.303,1.063,0.286,,3.4791,1.556,,12.7215,,0.059,522.382,41.0875,23.0829,1.1866,0.3319
E5300403,蔬菜類,本島萵苣(有機)(7月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",18.5,17.1753,14.5664,94.75,1.496,0.31,,2.7336,1.3731,,16.6427,,0.177,235.4852,53.5042,19.4498,0.884,0.3625
E5300404,蔬菜類,本島萵苣(有機)(10月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",,14.6738,11.4778,95.38,1.266,0.28,,2.3111,1.6821,,8.87,,0.0613,301.18,42.66,17.96,0.638,0.303
E5300501,蔬菜類,水耕波士頓萵苣,"樣品狀態:生,半結球萵苣; 前處理描述:混合均勻打碎",,9.6,14.3018,12.5677,95.95,1.323,0.74,0.26,1.1902,0.9127,0.288,2.04,0.2135,0.062,426.21,36.99,14.87,0.0,0.0
E5300601,蔬菜類,結球萵苣,樣品狀態:生; 前處理描述:混合均勻打碎,"球萵苣,包心萵苣,捲心萵苣,生菜,包心媚仔菜,結球妹仔菜",,13.4552,11.7545,96.101,0.653,0.1011,,2.7944,0.8951,1.51,7.243,,0.053,145.3375,17.8145,8.75,0.381,0.165
E5400101,蔬菜類,豌豆苗,樣品狀態:生(高山嫩豆苗); 前處理描述:混合均勻打碎,"豆苗,豆鬚,荷蘭豆苗(鬚),飛龍豆苗",,31.3063,26.9059,90.3383,3.7357,0.4984,0.1305,4.448,2.316,0.0,3.946,,0.2321,363.0873,35.8337,26.3964,1.7567,0.6027
E5500101,蔬菜類,龍葵,樣品狀態:生; 前處理描述:混合均勻打碎,"黑甜菜,烏甜(田)菜,烏甜仔,烏子(克)菜,烏子茄,苦葵(菜),天茄子,天泡草,老鴉酸漿草",,25.8164,21.0664,91.0,3.8,0.32,,3.38,2.5,,32.0,,0.07,340.0,238.0,60.0,6.7,0.4
E5600101,蔬菜類,蕹菜(土植)(1月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",,21.5859,16.067,93.33,1.958,0.331,,3.5091,2.9047,,165.886,,0.063,84.277,84.908,32.606,3.0816,0.2398
E5600102,蔬菜類,蕹菜(土植)(4月取樣),樣品狀態:生; 前處理描述:混合均勻打碎,"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",,19.9551,14.5065,93.532,1.706,0.2122,0.1009,3.5152,2.8677,0.0,112.9129,,0.075,287.8593,69.8352,29.2096,1.8557,0.088
